,AGG,TARGET,SCORING_PREDICT,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_EMPLOYED_PERCENT,REGION_POPULATION_RELATIVE,CNT_CHILDREN,AMT_CREDIT_qcut,DAYS_BIRTH_qcut,ANNUITY_INCOME_PERCENT_qcut
631,max,0.0,99.0,616500.0,616500.0,66568.0,387000.0,0.19,38.0,17366.0,10541.0,0.61,0.07,5.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
632,mean,0.0,90.23468862583634,461915.8517756047,515484.4858466289,33803.92434379825,106122.27020072054,0.3284971693257816,16.860010293360784,15896.304683479157,2457.339680905816,0.1547864127637672,0.020138960370561215,0.5455481214616572,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
633,min,0.0,44.0,306000.0,432662.0,13810.0,29250.0,0.26,8.0,14548.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
634,q10,0.0,78.0,445500.0,450000.0,21542.0,67500.0,0.26,10.0,14807.4,272.40000000000003,0.02,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
635,q25,0.0,87.0,450000.0,474048.0,25407.0,81000.0,0.28,13.0,15212.5,743.5,0.05,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
636,median,0.0,93.0,450000.0,512064.0,31324.0,90000.0,0.31,16.0,15889.0,1734.0,0.11,0.02,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
637,q75,0.0,97.0,468000.0,545040.0,42244.0,135000.0,0.35,21.0,16586.5,3460.5,0.22,0.03,1.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
638,q90,0.0,98.0,517500.0,585000.0,49628.799999999996,157500.0,0.42,23.0,17016.6,5695.199999999999,0.36,0.04,2.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
639,max,0.0,99.0,616500.0,616500.0,66906.0,225000.0,0.99,38.0,17363.0,10111.0,0.6,0.07,14.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.25, 2.0]"
640,mean,0.0,93.28329979879275,461759.6068410463,514665.87766599597,24218.680482897384,192521.16740442655,0.1264185110663977,22.677665995975854,18976.290543259558,2734.010865191147,0.14463179074446633,0.022587525150905705,0.12796780684104628,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
641,min,0.0,36.0,0.0,432662.0,11871.0,87750.0,0.11,8.0,17368.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
642,q10,0.0,86.0,405000.0,450000.0,16682.0,135000.0,0.11,16.0,17681.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
643,q25,0.0,92.0,450000.0,454500.0,19449.0,157500.0,0.12,19.0,18153.0,566.0,0.03,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
644,median,0.0,96.0,454500.0,521280.0,22702.0,180000.0,0.13,21.0,18994.0,1757.0,0.09,0.02,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
645,q75,0.0,97.0,477000.0,550080.0,27086.0,225000.0,0.14,26.0,19784.0,3846.0,0.2,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
646,q90,0.0,98.0,540000.0,585000.0,32006.4,270000.0,0.14,31.0,20242.6,7035.199999999997,0.37,0.04,1.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
647,max,0.0,99.0,616500.0,616500.0,61416.0,495000.0,0.14,45.0,20579.0,13728.0,0.67,0.07,5.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.1, 0.14]"
648,mean,0.0,93.56795797767565,460906.1267235719,508700.94353250164,21896.73407747866,279267.57780696,0.08288246881155556,24.741956664478003,18957.414970453054,2969.9238345370977,0.15744583059750503,0.02474064346684203,0.14051214707813525,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
649,min,0.0,44.0,283500.0,432662.0,0.0,112500.0,0.0,0.0,17368.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
650,q10,0.0,86.0,387900.00000000006,450000.0,15387.6,180000.0,0.06,18.0,17661.4,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
651,q25,0.0,92.0,450000.0,454500.0,17446.5,202500.0,0.07,20.0,18123.0,606.5,0.03,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
652,median,0.0,96.0,454500.0,508496.0,21190.0,247500.0,0.09,23.0,18970.0,1933.0,0.1,0.02,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
653,q75,0.0,98.0,477000.0,545040.0,25382.5,315000.0,0.1,31.0,19794.5,4279.5,0.23,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
654,q90,0.0,98.0,540000.0,584953.2,29250.0,405000.0,0.1,34.0,20243.8,7806.5999999999985,0.41,0.05,1.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
655,max,0.0,99.0,900000.0,616500.0,56264.0,4500000.0,0.1,38.0,20578.0,13919.0,0.68,0.07,4.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
656,mean,0.0,91.99649276633056,460975.1433581762,516667.4480491013,28071.742656729504,127112.09381850065,0.22198158702323642,20.080227970188513,19002.347654537483,2699.9114423498468,0.14312143796580437,0.02098202542744443,0.12582200789127576,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
657,min,0.0,33.0,315000.0,432662.0,13288.0,54000.0,0.2,8.0,17367.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
658,q10,0.0,83.0,418500.0,450000.0,18356.0,85500.0,0.2,13.0,17697.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
659,q25,0.0,90.0,450000.0,473760.0,22050.0,99000.0,0.21,16.0,18200.0,424.0,0.02,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
660,median,0.0,95.0,454500.0,518562.0,26505.0,112500.0,0.22,20.0,19052.0,1667.0,0.09,0.02,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
661,q75,0.0,97.0,472500.0,547344.0,31576.0,135000.0,0.24,23.0,19775.0,3710.0,0.2,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
662,q90,0.0,98.0,517500.0,589442.0,41602.0,180000.0,0.25,28.0,20236.0,7077.0,0.37,0.03,1.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
663,max,0.0,99.0,616500.0,616500.0,65902.0,315000.0,0.25,38.0,20578.0,13734.0,0.67,0.07,3.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.19, 0.25]"
664,mean,0.0,92.4365658672228,463197.496350365,520518.8397636427,25906.685436218282,154465.32916232187,0.16870698644421436,21.562391379909627,19002.01668404588,2766.698296836983,0.1464546402502604,0.02141814389989604,0.13034410844629823,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
665,min,0.0,29.0,270000.0,432662.0,12002.0,67500.0,0.15,8.0,17367.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
666,q10,0.0,83.0,409500.0,450000.0,17564.0,112500.0,0.15,14.0,17691.6,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
667,q25,0.0,91.0,450000.0,479637.0,20750.0,121500.0,0.16,18.0,18216.0,482.0,0.03,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
668,median,0.0,95.0,454500.0,526491.0,24746.0,144742.0,0.17,21.0,19033.0,1700.0,0.09,0.02,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
669,q75,0.0,97.0,477000.0,552555.0,29250.0,180000.0,0.18,25.0,19808.0,3990.0,0.21,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
670,q90,0.0,98.0,540000.0,589046.0,35618.0,211500.0,0.19,30.0,20248.0,7462.200000000003,0.4,0.04,1.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
671,max,0.0,99.0,616500.0,616500.0,61700.0,360000.0,0.19,38.0,20579.0,13770.0,0.67,0.07,3.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.14, 0.19]"
672,mean,0.0,92.02674307545368,463281.10983763135,515838.48089780327,30996.79847182426,96837.25310410697,0.33043935052530726,18.443170964660936,19031.266475644697,2505.7039159503342,0.13273161413562581,0.01962273161413584,0.11891117478510028,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
673,min,0.0,35.0,315000.0,432662.0,12375.0,26550.0,0.26,8.0,17370.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
674,q10,0.0,82.0,442350.00000000006,450000.0,19771.600000000002,57150.0,0.26,10.0,17742.3,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
675,q25,0.0,90.0,450000.0,474558.75,23189.25,67500.0,0.28,14.0,18231.0,201.0,0.01,0.01,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
676,median,0.0,95.0,454500.0,517662.0,28714.5,90000.0,0.31,18.5,19068.0,1435.5,0.08,0.02,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
677,q75,0.0,97.0,472500.0,545040.0,36410.0,112500.0,0.36,23.0,19818.0,3595.0,0.19,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
678,q90,0.0,98.0,520650.00000000023,585000.0,46998.0,135000.0,0.42,26.0,20280.1,6883.100000000002,0.37,0.03,0.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
679,max,0.0,99.0,616500.0,616500.0,69584.0,225000.0,0.76,45.0,20579.0,13557.0,0.67,0.07,4.0,"(432567.0, 616500.0]","(17366.0, 20579.0]","(0.25, 2.0]"
680,mean,0.0,90.93907644547924,460098.812572759,512784.667830811,26037.800155219247,207794.97555296856,0.12588668994955335,21.05549088086923,13194.108265424913,2126.6138921226234,0.1607372914241362,0.022793946449359927,0.8482731858750485,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
681,min,0.0,39.0,0.0,432662.0,11871.0,85500.0,0.11,8.0,11795.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
682,q10,0.0,80.0,416700.0000000001,450000.0,17772.8,135000.0,0.11,15.0,12097.0,340.20000000000005,0.03,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
683,q25,0.0,88.0,450000.0,454500.0,21672.0,162000.0,0.12,18.0,12520.0,793.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
684,median,0.0,94.0,450000.0,518562.0,25065.0,202500.0,0.13,20.0,13198.0,1681.0,0.13,0.02,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
685,q75,0.0,96.0,472500.0,545040.0,29250.0,225000.0,0.14,23.0,13872.0,3135.0,0.24,0.03,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
686,q90,0.0,98.0,537300.0000000005,585000.0,35554.0,270000.0,0.14,30.0,14291.4,4563.200000000001,0.35,0.05,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
687,max,0.0,99.0,810000.0,616262.0,64804.0,540000.0,0.14,38.0,14545.0,7706.0,0.54,0.07,7.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.1, 0.14]"
688,mean,0.0,92.45228215767635,458308.16182572616,506552.57617071725,23394.148192056906,295637.27326615294,0.08271487848251274,23.311796087729697,13229.253112033195,2225.591582691168,0.1680557202133971,0.025637225844695,0.7895672791938352,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
689,min,0.0,47.0,0.0,432662.0,11556.0,121500.0,0.02,8.0,11796.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
690,q10,0.0,83.0,405000.0,450000.0,15692.4,180000.0,0.06,16.0,12089.6,382.6,0.03,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
691,q25,0.0,90.0,450000.0,450000.0,18778.0,225000.0,0.07,20.0,12573.0,830.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
692,median,0.0,95.0,450000.0,508496.0,22500.0,270000.0,0.09,21.0,13271.0,1757.0,0.13,0.02,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
693,q75,0.0,97.0,468000.0,545040.0,26973.0,339750.0,0.1,27.0,13915.0,3229.5,0.24,0.03,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
694,q90,0.0,98.0,535500.0,582228.0,31154.0,450000.0,0.1,33.0,14282.8,4805.6,0.37,0.05,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
695,max,0.0,99.0,900000.0,616500.0,60435.0,1350000.0,0.1,38.0,14538.0,7832.0,0.54,0.07,4.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
696,mean,0.0,88.00623960066555,456466.8951747088,514776.4941763727,30362.155158069883,137302.15391014976,0.22237936772046793,18.414725457570714,13206.066555740432,2031.2915973377703,0.15328202995008294,0.020549084858569242,0.8178036605657238,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
697,min,0.0,40.0,310500.0,432662.0,12002.0,54000.0,0.2,8.0,11795.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
698,q10,0.0,73.0,418500.0,450000.0,20979.0,90000.0,0.2,11.0,12080.3,312.3,0.02,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
699,q25,0.0,84.0,450000.0,469047.5,23586.0,112500.0,0.21,15.0,12487.5,727.5,0.06,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
700,median,0.0,91.0,450000.0,518562.0,27788.0,135000.0,0.22,19.0,13241.0,1593.5,0.12,0.02,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
701,q75,0.0,96.0,463500.0,545040.0,35392.0,157500.0,0.24,21.0,13910.5,2877.25,0.22,0.03,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
702,q90,0.0,97.0,495000.0,592560.0,45402.300000000025,202500.0,0.25,26.0,14293.7,4557.1,0.34,0.04,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
703,max,0.0,99.0,616500.0,616500.0,66460.0,315000.0,0.25,38.0,14544.0,7781.0,0.54,0.07,5.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.19, 0.25]"
704,mean,0.0,89.1703679151475,458003.5933046072,513270.0878355983,27957.774610540273,166774.77494199536,0.16871395425919983,19.67020218760358,13173.638382499172,2072.4166390454093,0.15696055684454718,0.021040768975804012,0.8216771627444481,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
705,min,0.0,38.0,292500.0,432662.0,11790.0,65700.0,0.15,8.0,11797.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
706,q10,0.0,75.0,405000.0,450000.0,19706.0,112500.0,0.15,13.0,12049.2,324.0,0.02,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
707,q25,0.0,86.0,450000.0,454500.0,22428.0,135000.0,0.16,16.0,12469.0,751.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
708,median,0.0,92.0,450000.0,518562.0,26640.0,157500.0,0.17,20.0,13214.0,1663.0,0.12,0.02,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
709,q75,0.0,96.0,463500.0,545040.0,31500.0,180000.0,0.18,21.0,13868.0,3025.0,0.23,0.03,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
710,q90,0.0,98.0,523800.0000000004,586047.6000000002,39069.0,225000.0,0.19,26.0,14277.0,4556.800000000001,0.35,0.04,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
711,max,0.0,99.0,616500.0,616500.0,66033.0,382500.0,0.19,38.0,14545.0,7718.0,0.53,0.07,5.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.14, 0.19]"
712,mean,0.0,87.98573536645351,457689.8337432366,513010.88883423514,33519.877029021154,105981.74274471225,0.32529758976881046,16.68421052631579,13200.50418101328,2015.6827348745696,0.15241515002459424,0.019498278406296334,0.9055582882439744,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
713,min,0.0,25.0,306000.0,432662.0,14661.0,27000.0,0.26,8.0,11796.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
714,q10,0.0,74.0,427500.0,450000.0,22018.0,67500.0,0.26,10.0,12047.4,278.20000000000005,0.02,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
715,q25,0.0,84.0,450000.0,472500.0,25538.0,81000.0,0.28,13.0,12503.0,753.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
716,median,0.0,91.0,450000.0,509922.0,31280.0,94500.0,0.3,16.0,13223.0,1569.0,0.12,0.02,1.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
717,q75,0.0,95.0,463500.0,545040.0,39946.0,135000.0,0.35,20.0,13904.0,2880.0,0.22,0.03,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
718,q90,0.0,97.79999999999995,495000.0,586332.0,48861.0,157500.0,0.41,23.0,14276.0,4371.0,0.33,0.03,2.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
719,max,0.0,99.0,612000.0,616262.0,72306.0,229500.0,1.0,36.0,14545.0,7752.0,0.54,0.07,7.0,"(432567.0, 616500.0]","(11794.0, 14545.0]","(0.25, 2.0]"
720,mean,0.0,89.38421733505821,453494.8430357913,505787.7201379905,25691.412677878398,204353.02932298405,0.1264984907287617,21.085381630012936,10339.25614489004,1363.7201379905132,0.1303277274687365,0.022746873652436612,0.4795170332039672,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
721,min,0.0,42.0,0.0,432662.0,11871.0,85500.0,0.11,8.0,7692.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
722,q10,0.0,77.0,391500.0,450000.0,17310.2,135000.0,0.11,15.0,8860.2,265.0,0.03,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
723,q25,0.0,86.0,450000.0,450000.0,21480.5,157500.0,0.12,18.0,9669.5,577.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
724,median,0.0,92.0,450000.0,504000.0,24592.0,202500.0,0.13,20.0,10441.0,1134.0,0.11,0.02,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
725,q75,0.0,96.0,459000.0,545040.0,29198.0,225000.0,0.14,23.0,11168.0,1981.0,0.19,0.03,1.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
726,q90,0.0,97.0,500400.0000000012,585000.0,35447.80000000001,270000.0,0.14,31.0,11547.2,2781.2000000000003,0.26,0.05,2.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
727,max,0.0,99.0,900000.0,616500.0,59526.0,540000.0,0.14,38.0,11792.0,5172.0,0.44,0.07,5.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.1, 0.14]"
728,mean,0.0,91.18846694796062,457114.2925457103,499991.12376933894,22811.558368495076,286956.288326301,0.08329113924050575,23.50914205344585,10424.836146272855,1468.9542897327708,0.13894514767932517,0.0246413502109707,0.49226441631504925,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
729,min,0.0,41.0,283500.0,432662.0,0.0,94500.0,0.0,0.0,7679.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
730,q10,0.0,80.0,405000.0,450000.0,14792.0,180000.0,0.06,16.0,9071.7,298.29999999999995,0.03,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
731,q25,0.0,88.0,450000.0,450000.0,17966.25,225000.0,0.07,20.0,9868.5,591.5,0.06,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
732,median,0.0,94.0,450000.0,490498.0,22018.0,270000.0,0.09,21.0,10521.0,1240.0,0.12,0.02,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
733,q75,0.0,96.0,463500.0,545040.0,26640.0,315000.0,0.1,27.0,11168.25,2165.75,0.21,0.03,1.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
734,q90,0.0,98.0,508500.0,582228.0,30762.4,405000.0,0.1,36.0,11544.8,2965.5000000000005,0.27,0.05,2.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
735,max,0.0,99.0,1012500.0,616500.0,54000.0,2025000.0,0.1,38.0,11794.0,5128.0,0.44,0.07,3.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
736,mean,0.0,86.41090773253642,453029.32200224133,511295.7949196862,31023.549495704145,140006.59843107956,0.2224131490474459,17.652222637280538,10253.62682106836,1298.3843855061637,0.12496824803884944,0.019846843481509426,0.5704146432573777,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
737,min,0.0,45.0,292500.0,432662.0,12938.0,54000.0,0.2,8.0,7699.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
738,q10,0.0,72.0,405000.0,450000.0,21888.0,90000.0,0.2,12.0,8720.4,229.0,0.02,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
739,q25,0.0,81.0,450000.0,454500.0,24894.0,112500.0,0.21,15.0,9580.0,531.0,0.05,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
740,median,0.0,89.0,450000.0,512446.0,28710.0,135000.0,0.22,18.0,10367.0,1078.0,0.11,0.02,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
741,q75,0.0,94.0,459000.0,545040.0,35554.0,157500.0,0.24,21.0,11090.0,1837.0,0.18,0.03,1.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
742,q90,0.0,97.0,495000.0,589046.0,44276.0,202500.0,0.25,23.0,11497.0,2729.0,0.26,0.03,2.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
743,max,0.0,99.0,616500.0,616500.0,68098.0,292500.0,0.25,38.0,11794.0,5149.0,0.44,0.07,4.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.19, 0.25]"
744,mean,0.0,87.5645472061657,452645.93192035967,507990.8535645472,28453.20199100835,169265.89531149645,0.16919396274887813,19.04849068721901,10236.711624919717,1271.3150289017342,0.12249839434810506,0.02144187540141319,0.4865125240847784,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
745,min,0.0,35.0,288000.0,432662.0,12002.0,64350.0,0.15,8.0,7681.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
746,q10,0.0,74.0,405000.0,450000.0,20678.0,112500.0,0.15,13.0,8743.2,243.0,0.02,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
747,q25,0.0,83.0,450000.0,450000.0,22861.0,135000.0,0.16,15.0,9543.25,541.5,0.05,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
748,median,0.0,91.0,450000.0,508496.0,27000.0,157500.0,0.17,19.0,10326.5,1040.5,0.1,0.02,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
749,q75,0.0,95.0,459000.0,545040.0,32227.75,189000.0,0.18,21.0,11036.0,1779.0,0.17,0.03,1.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
750,q90,0.0,97.0,495000.0,585000.0,38938.0,225000.0,0.19,26.0,11482.0,2668.800000000001,0.25,0.04,2.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
751,max,0.0,99.0,616500.0,616500.0,69584.0,405000.0,0.19,38.0,11791.0,5040.0,0.43,0.07,4.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.14, 0.19]"
752,mean,0.0,85.8214742224116,453371.02300809545,508003.7371112058,34618.02599062633,109928.49126544525,0.32367703451213886,15.852577758841074,10270.779718789945,1349.5036216446526,0.12923732424371553,0.01926714955262057,0.6224968044311887,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
753,min,0.0,35.0,315000.0,432662.0,11880.0,27000.0,0.26,8.0,7766.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
754,q10,0.0,70.0,409500.0,450000.0,23337.0,67500.0,0.26,9.0,8698.6,224.60000000000002,0.02,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
755,q25,0.0,80.0,450000.0,454500.0,26744.0,90000.0,0.28,13.0,9669.5,555.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
756,median,0.0,89.0,450000.0,500490.0,32522.0,112500.0,0.3,15.0,10376.0,1112.0,0.11,0.02,0.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
757,q75,0.0,94.0,454500.0,545040.0,40542.5,135000.0,0.35,20.0,11064.0,1867.0,0.18,0.03,1.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
